w_EXUS,w_GOLD,w_GOVH,w_HPRD,w_IWMO,w_IWVL,w_LGAP,w_MVOL,w_MWEQ,w_PRAM,w_SP5A,w_WEBN,annualised_return_p1,annualised_return_p5,annualised_return_p50,annualised_return_p95,annualised_return_p99,max_dd_depth_p2,max_dd_length_months_p2,mda_months_p2,shannon_entropy,volatility_10y,volatility_1y,volatility_3y,volatility_5y
0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.021085,0.031959,0.073239,0.109545,0.126986,0.134558,48,4.058843,0.738206,0.022914,0.074035,0.04116,0.032409
0.0,0.1,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.012154,0.029221,0.07014,0.111079,0.12629,0.155204,60,5.28243,0.738206,0.024754,0.077678,0.04382,0.034718
0.0,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.02747,0.039306,0.074677,0.112569,0.123806,0.120214,48,3.559869,0.682417,0.021846,0.070983,0.039777,0.031104
0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.007225,0.026224,0.073428,0.116906,0.131822,0.221358,72,7.221,0.682417,0.027559,0.079921,0.048268,0.038004
0.0,0.1,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.012027,0.031567,0.070589,0.115313,0.128899,0.19221,60,6.692689,0.738206,0.025312,0.080216,0.046764,0.035175
0.0,0.2,0.3,0.1,0.0,0.0,0.1,-0.0,0.0,0.0,0.1,0.2,0.019347,0.038182,0.074874,0.112204,0.12641,0.1328,60,3.860114,0.682417,0.023053,0.073785,0.041431,0.032241
0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.004145,0.021387,0.070482,0.115114,0.129326,0.204338,72,7.849154,0.682417,0.027805,0.086339,0.04954,0.038759
0.0,0.1,0.3,0.2,0.0,0.0,0.1,-0.0,0.0,0.0,0.1,0.2,0.016926,0.031902,0.071691,0.11056,0.126027,0.15746,60,5.557078,0.682417,0.024083,0.077477,0.04508,0.035862
0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.005319,0.018435,0.069657,0.117967,0.132612,0.284465,84,12.233439,0.66136,0.03038,0.090879,0.053747,0.04206
0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.005176,0.028523,0.074528,0.119098,0.134651,0.213592,72,8.132411,0.605571,0.027485,0.088031,0.049363,0.039094
0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.002637,0.021443,0.067074,0.115455,0.134723,0.250025,72,10.285008,0.66136,0.029444,0.092111,0.051984,0.040486
0.0,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.006495,0.025165,0.070408,0.113176,0.130068,0.220578,72,8.29554,0.66136,0.027038,0.083485,0.046901,0.038232
0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.005848,0.022447,0.070994,0.119665,0.13398,0.209767,72,8.819891,0.605571,0.029336,0.088289,0.050924,0.039871
0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.011033,0.031571,0.080826,0.129013,0.148616,0.217966,60,8.164767,0.815051,0.029389,0.092188,0.052102,0.039883
0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.00853,0.031184,0.08123,0.131075,0.15079,0.259266,72,9.995228,0.815051,0.030679,0.100346,0.059134,0.044891
0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.002306,0.023554,0.079363,0.129526,0.148395,0.265867,72,11.961613,0.815051,0.032207,0.101139,0.060103,0.046598
0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.015121,0.031774,0.082018,0.133185,0.151129,0.215491,72,8.131207,0.759263,0.030287,0.09682,0.055436,0.042843
0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.014075,0.014711,0.081213,0.138927,0.160932,0.362211,96,19.039578,0.738206,0.038142,0.117631,0.068709,0.053162
0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.000114,0.021908,0.080536,0.135006,0.160842,0.320838,84,14.016202,0.793994,0.034303,0.107824,0.065072,0.048731
0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.007887,0.029616,0.08311,0.133998,0.15101,0.260055,72,10.641591,0.738206,0.032276,0.103658,0.059761,0.046988
0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.009518,0.016158,0.077804,0.137787,0.164331,0.328569,84,15.026569,0.738206,0.037158,0.112301,0.066587,0.053047
0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.003806,0.02499,0.077277,0.133772,0.158329,0.263699,72,11.084091,0.738206,0.033392,0.103786,0.058464,0.045756
0.1,0.2,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.016228,0.033052,0.07619,0.119053,0.141421,0.171161,60,5.197887,0.759263,0.02619,0.085852,0.047603,0.03763
0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0113,0.03041,0.076274,0.120843,0.142266,0.210533,72,8.40525,0.815051,0.027468,0.087034,0.051862,0.039643
0.1,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.01241,0.026419,0.076198,0.124444,0.14895,0.199641,60,7.646947,0.815051,0.029445,0.08891,0.053114,0.042067
0.1,0.2,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.022428,0.038725,0.077869,0.119659,0.135455,0.154056,48,4.677263,0.759263,0.024873,0.080534,0.046371,0.036549
0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,-0.007775,0.023056,0.075209,0.123794,0.144664,0.302816,84,13.264993,0.759263,0.031198,0.096074,0.058208,0.043298
0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.005516,0.022525,0.074169,0.122224,0.138824,0.26805,84,11.101047,0.815051,0.030222,0.094176,0.053721,0.042053
0.1,0.2,0.2,0.1,0.0,0.0,0.1,-0.0,0.0,0.0,0.1,0.2,0.01355,0.030113,0.075076,0.121281,0.140796,0.22046,72,7.980189,0.759263,0.02743,0.086403,0.049402,0.038089
0.1,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,-0.001223,0.020214,0.072762,0.121325,0.138318,0.272187,84,12.960318,0.759263,0.03085,0.100024,0.058045,0.045211
0.1,0.1,0.2,0.2,0.0,0.0,0.1,-0.0,0.0,0.0,0.1,0.2,0.014246,0.028846,0.077814,0.124483,0.144239,0.211837,72,7.696676,0.759263,0.028811,0.092909,0.052932,0.040949
0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.005927,0.018079,0.07406,0.127625,0.148595,0.345019,96,18.015379,0.738206,0.033964,0.105322,0.062225,0.049301
0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.003224,0.024213,0.076382,0.127578,0.143275,0.294762,72,12.532823,0.682417,0.031513,0.10138,0.057602,0.04578
0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.006912,0.012268,0.073169,0.125076,0.148086,0.317728,84,14.900221,0.738206,0.034326,0.106572,0.062346,0.048046
0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,-0.002329,0.019973,0.074439,0.124047,0.143058,0.265467,72,12.001666,0.738206,0.031476,0.100282,0.057727,0.044953
0.1,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,-0.002807,0.022295,0.073199,0.127544,0.146417,0.273329,72,11.706324,0.682417,0.032208,0.098314,0.057964,0.0443
0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.012803,0.029544,0.068739,0.109388,0.123786,0.184796,72,6.867338,0.738206,0.024534,0.078735,0.044372,0.034876
0.1,0.1,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.011121,0.027663,0.069048,0.109554,0.124245,0.183293,60,6.911094,0.738206,0.024878,0.083765,0.046862,0.036029
0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.015056,0.033842,0.072095,0.112734,0.129301,0.145966,60,4.546994,0.682417,0.024275,0.075874,0.044447,0.034109
0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.005474,0.027205,0.070621,0.117256,0.131443,0.224084,72,8.249951,0.738206,0.02727,0.088002,0.050972,0.038892
0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.003136,0.022754,0.067723,0.111451,0.126508,0.223608,84,9.468758,0.793994,0.026608,0.082218,0.047461,0.036974
0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.014082,0.031531,0.07098,0.110349,0.128664,0.170179,60,4.893908,0.738206,0.024714,0.074876,0.045092,0.033604
0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.000599,0.020223,0.065913,0.112134,0.126106,0.218279,72,9.830532,0.738206,0.027526,0.09087,0.052455,0.039798
0.1,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.010345,0.028326,0.07113,0.111211,0.125848,0.170691,60,5.966899,0.738206,0.02478,0.080449,0.045387,0.035413
0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,-0.004336,0.016466,0.06782,0.115494,0.137346,0.297141,84,15.211101,0.738206,0.029714,0.091006,0.053744,0.042719
0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,-0.002052,0.019695,0.070335,0.118029,0.136946,0.252438,84,11.094909,0.682417,0.030308,0.090268,0.052649,0.041772
0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,-0.003812,0.016823,0.066201,0.115648,0.131404,0.284973,84,13.390783,0.738206,0.029929,0.093328,0.055287,0.042105
0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.00871,0.028591,0.07096,0.11377,0.130919,0.22462,72,8.150427,0.738206,0.026377,0.081994,0.048938,0.03799
0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.007304,0.022591,0.067352,0.118897,0.136295,0.228297,72,9.151106,0.682417,0.029655,0.091346,0.053083,0.041957
0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,-0.019493,0.00861,0.06587,0.116733,0.134913,0.371466,96,20.269912,0.66136,0.033801,0.102655,0.059289,0.04615
0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,-0.007817,0.015027,0.069279,0.118967,0.136508,0.30523,96,16.109294,0.66136,0.031171,0.09745,0.056785,0.044277
0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,-0.006569,0.018191,0.068312,0.11567,0.136758,0.278246,84,12.051347,0.66136,0.030053,0.09409,0.054286,0.042543
0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.02535,0.039049,0.086792,0.130057,0.153047,0.194279,60,5.613805,0.703474,0.02865,0.092403,0.053691,0.041653
0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.00473,0.032065,0.084029,0.134778,0.153037,0.25995,72,10.595307,0.682417,0.032761,0.10432,0.060958,0.04647
0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.006888,0.026895,0.083239,0.136,0.155765,0.243999,72,9.88958,0.682417,0.033023,0.098487,0.056778,0.045542
0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.019664,0.037727,0.08775,0.137553,0.154967,0.188461,60,6.864884,0.626628,0.030354,0.095258,0.054288,0.043529
0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.020804,0.034074,0.079454,0.121935,0.135818,0.157652,60,4.87502,0.703474,0.02604,0.079779,0.045621,0.035952
0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.010629,0.032303,0.0793,0.124947,0.143962,0.216144,72,7.714761,0.703474,0.028336,0.087607,0.048517,0.039143
0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.014511,0.031365,0.077414,0.121208,0.137196,0.189174,60,5.800664,0.703474,0.027128,0.086853,0.049098,0.038727
0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.021933,0.039975,0.0813,0.123,0.142165,0.145429,48,4.343618,0.647685,0.025685,0.081084,0.046671,0.035708
0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.005102,0.024504,0.079318,0.13043,0.15329,0.292986,84,12.674568,0.626628,0.032709,0.101431,0.055702,0.044588
0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.009474,0.025919,0.077938,0.127894,0.146624,0.248668,72,9.637623,0.682417,0.03094,0.089839,0.055836,0.04222
0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.015742,0.033165,0.079743,0.125844,0.148801,0.211272,60,7.814571,0.626628,0.028847,0.087888,0.052303,0.041243
0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.009301,0.021697,0.073518,0.129766,0.147169,0.261037,84,11.967554,0.626628,0.033249,0.099411,0.056804,0.044206
0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.008245,0.030481,0.078487,0.126302,0.140712,0.207463,72,7.384435,0.626628,0.028557,0.091253,0.053656,0.04087
0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.021242,0.038008,0.073971,0.109228,0.121703,0.124277,48,3.802139,0.626628,0.022027,0.068979,0.039291,0.030634
0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.019113,0.037072,0.074573,0.110899,0.127229,0.135468,60,4.221636,0.682417,0.02272,0.067813,0.04188,0.031736
0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.01285,0.032352,0.073431,0.114358,0.127292,0.146247,60,4.617602,0.682417,0.024821,0.075946,0.043905,0.034387
0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.026091,0.037948,0.076375,0.112797,0.127612,0.121651,48,3.107563,0.626628,0.021979,0.069268,0.03901,0.030671
0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.009557,0.027958,0.073564,0.118906,0.134857,0.22791,72,8.372478,0.626628,0.027056,0.082554,0.049,0.038809
0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.013607,0.031081,0.071609,0.112338,0.128796,0.195212,60,7.159828,0.682417,0.025592,0.080017,0.047531,0.036265
0.0,0.2,0.3,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.021049,0.035412,0.075163,0.115181,0.131843,0.147648,48,4.44321,0.626628,0.02432,0.076468,0.045051,0.035447
0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.000697,0.023237,0.069478,0.11312,0.129013,0.200733,72,8.417754,0.626628,0.027476,0.085199,0.050303,0.038832
0.0,0.1,0.3,0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.018813,0.034228,0.071689,0.112734,0.128775,0.156643,60,5.188938,0.626628,0.024288,0.077451,0.043916,0.034065
0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0018,0.019879,0.07297,0.119923,0.135199,0.263126,84,13.446157,0.605571,0.030403,0.09198,0.053669,0.043089
0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.003876,0.027291,0.074537,0.121574,0.14108,0.227252,72,9.682765,0.549783,0.029071,0.090833,0.052909,0.041498
0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.002444,0.021298,0.069189,0.119057,0.137574,0.260853,84,11.227032,0.605571,0.030297,0.091529,0.054846,0.042222
0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.008758,0.028558,0.071288,0.112732,0.130413,0.203942,60,6.629459,0.605571,0.025999,0.087009,0.0492,0.037801
0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.00098,0.020366,0.07154,0.116355,0.134445,0.229588,84,9.174824,0.549783,0.029036,0.089725,0.052535,0.041604
0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.012783,0.032085,0.082883,0.131893,0.150578,0.212489,72,7.930318,0.759263,0.03083,0.091713,0.054142,0.043246
0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.010215,0.028218,0.082269,0.133024,0.158582,0.290813,84,12.62857,0.759263,0.031974,0.097182,0.058834,0.046203
0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.003924,0.02465,0.077306,0.133451,0.154049,0.25441,84,11.129913,0.759263,0.032627,0.105039,0.059925,0.046498
0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.018269,0.03041,0.085809,0.139252,0.154735,0.221824,72,8.395511,0.703474,0.031955,0.096333,0.055443,0.043303
0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.011387,0.016135,0.081897,0.134512,0.15884,0.356602,96,17.451187,0.682417,0.036564,0.113281,0.066524,0.051996
0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.007861,0.021111,0.081213,0.137542,0.155921,0.323016,84,15.499103,0.738206,0.035695,0.111981,0.06614,0.052226
0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.000652,0.031253,0.085778,0.138679,0.160012,0.277385,72,11.616797,0.682417,0.033099,0.103646,0.061698,0.046148
0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.017458,0.015908,0.077823,0.136756,0.163585,0.354353,96,19.39527,0.682417,0.038206,0.117351,0.068641,0.052981
0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.000732,0.023985,0.081698,0.136134,0.165084,0.272652,84,11.278846,0.682417,0.034251,0.10419,0.061228,0.048567
0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.016394,0.031923,0.078853,0.119676,0.138948,0.179152,60,6.327743,0.703474,0.02675,0.082955,0.047622,0.036652
0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.009225,0.028592,0.07406,0.118548,0.137401,0.230537,72,7.461801,0.759263,0.027751,0.082558,0.05084,0.0386
0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.011144,0.027341,0.075149,0.122539,0.143659,0.20775,72,7.509232,0.759263,0.028584,0.088772,0.051832,0.040474
0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.014093,0.032761,0.076288,0.1191,0.138236,0.184039,60,6.054854,0.703474,0.025717,0.085119,0.047109,0.036249
0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.000453,0.021851,0.079061,0.127353,0.146533,0.277731,72,10.873268,0.703474,0.032367,0.101831,0.059553,0.044317
0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.001391,0.023692,0.075129,0.127175,0.143949,0.276004,84,10.979042,0.759263,0.031961,0.093071,0.056944,0.043451
0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.009292,0.03407,0.079915,0.122423,0.139028,0.212192,72,7.743412,0.703474,0.026914,0.086655,0.051045,0.039059
0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,-0.001128,0.016799,0.071024,0.122758,0.141828,0.27481,84,11.982382,0.703474,0.03262,0.102882,0.060477,0.045424
0.1,0.1,0.2,0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.2,0.2,0.007761,0.025499,0.074733,0.126789,0.148601,0.215284,72,8.848534,0.703474,0.030182,0.090224,0.05318,0.041156
0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.01762,0.016007,0.07632,0.130166,0.143569,0.369966,84,18.410266,0.682417,0.034967,0.105637,0.059654,0.048568
0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.002062,0.01955,0.078143,0.129962,0.1479,0.296007,84,13.263056,0.626628,0.033836,0.101506,0.057368,0.045826
0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.013876,0.00876,0.071014,0.129773,0.151654,0.34835,96,18.292623,0.682417,0.036406,0.108967,0.063795,0.049335
0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.002783,0.020835,0.076536,0.128094,0.145191,0.287248,84,13.267073,0.682417,0.03225,0.099143,0.05995,0.045661
0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.001611,0.02238,0.076473,0.12956,0.149884,0.280165,84,12.472341,0.626628,0.03227,0.104374,0.061598,0.04517
0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.013326,0.031877,0.070385,0.110604,0.126199,0.164127,48,5.230009,0.682417,0.024043,0.07666,0.043595,0.032523
0.1,0.1,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.010604,0.026578,0.069743,0.111233,0.124324,0.185273,72,7.287906,0.682417,0.025563,0.080788,0.044932,0.036089
0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01586,0.032097,0.072555,0.110098,0.127592,0.147888,60,4.760811,0.626628,0.02379,0.071845,0.043461,0.033758
0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.00992,0.026835,0.071355,0.113212,0.130897,0.23189,72,9.767866,0.682417,0.026375,0.085469,0.04901,0.037968
0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.007956,0.02462,0.069101,0.111401,0.133003,0.216719,72,8.510811,0.738206,0.026493,0.081285,0.048293,0.037854
0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.017274,0.03316,0.073086,0.112242,0.125063,0.167537,60,5.862456,0.682417,0.023669,0.07832,0.044051,0.033479
0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.006544,0.023044,0.06676,0.113409,0.136251,0.213288,84,9.405122,0.682417,0.027894,0.090193,0.050867,0.040462
0.1,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.016519,0.034157,0.072454,0.113197,0.131763,0.166448,60,5.384496,0.682417,0.024549,0.07832,0.046143,0.035607
0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,-0.004418,0.016375,0.069346,0.118956,0.1363,0.291555,84,14.155196,0.682417,0.030913,0.089299,0.054379,0.042475
0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0012,0.020348,0.071695,0.116866,0.132128,0.246747,72,10.289398,0.626628,0.028783,0.087164,0.051745,0.040363
0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,-0.008967,0.014099,0.067142,0.115664,0.132361,0.301028,96,15.454436,0.682417,0.031253,0.094161,0.055847,0.044038
0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.009297,0.028677,0.070148,0.113896,0.128058,0.207751,60,7.721103,0.682417,0.026279,0.082785,0.048526,0.037225
0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-0.003885,0.019074,0.06855,0.11835,0.136389,0.228661,72,10.024203,0.626628,0.029548,0.095846,0.055763,0.042949
0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,-0.024506,0.004406,0.065088,0.119208,0.138028,0.366024,96,20.430256,0.605571,0.034988,0.104103,0.061992,0.047532
0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.001248,0.018971,0.068294,0.116953,0.140094,0.308623,84,14.997419,0.605571,0.030553,0.093533,0.057214,0.044159
0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,-0.006228,0.015481,0.068355,0.116228,0.136281,0.301341,96,15.751628,0.605571,0.031138,0.092871,0.054884,0.043768
0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.019181,0.036881,0.085006,0.134004,0.15824,0.19654,60,6.488348,0.759263,0.029748,0.095422,0.053272,0.041951
0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.006969,0.030068,0.084494,0.133204,0.153044,0.268118,72,10.214359,0.759263,0.031862,0.098803,0.057624,0.044844
0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.00245,0.027541,0.081459,0.13582,0.157636,0.252502,72,10.243684,0.759263,0.033612,0.104989,0.061597,0.04595
0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.2,0.022691,0.037435,0.087567,0.135795,0.15755,0.201051,60,6.59378,0.703474,0.029677,0.093503,0.054434,0.042809
0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.3,-0.003157,0.022848,0.08447,0.143335,0.166163,0.334623,84,15.400594,0.682417,0.036911,0.112847,0.065424,0.051784
0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.3,-0.008781,0.024248,0.084572,0.141097,0.161955,0.309617,84,13.464934,0.738206,0.035995,0.109575,0.067107,0.050572
0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.009814,0.033323,0.086831,0.139724,0.16339,0.259679,72,10.465398,0.682417,0.032886,0.101565,0.059305,0.046661
